iso3,year,deaths,gdp_pc,vehicles_pc,pop_total,death_rate,log_pop
CHE,2004,0,74718.6836114474,NA,7389625,0,15.815587547387867
CHE,2005,0,76282.9839647849,NA,7437115,0,15.8219935627903
CHE,2006,0,78893.8077357762,NA,7483934,0,15.828269147523763
CHE,2007,0,81254.1700504637,NA,7551117,0,15.837206057301994
CHE,2008,0,82481.068036134,NA,7647675,0,15.849912238040572
CHE,2009,0,79585.5215942023,NA,7743831,0,15.86240708435331
CHE,2010,0,81315.4228645667,NA,7824909,0,15.872822664929897
CHE,2011,0,81874.3361860796,NA,7912398,0,15.883941454356219
CHE,2012,0,81964.8864216996,NA,7996861,0,15.894559647644897
CHE,2013,0,82479.9215356402,NA,8089346,0,15.906058445223021
CHE,2014,0,83394.3711423724,NA,8188649,0,15.918259484957348
CHE,2015,0,83806.4476003837,NA,8282396,0,15.929642856482122
CHE,2016,0,84611.0998479606,NA,8373338,0,15.940563168220848
CHE,2017,0,84967.5885484699,NA,8451840,0,15.949894727108234
CHE,2018,0,86756.6021294513,NA,8514329,0,15.95726106685996
CHE,2019,0,87123.6604363226,NA,8575280,0,15.964394203544403
CHE,2020,0,84637.0132313179,NA,8638167,0,15.971700965494877
CHE,2021,0,88520.3220012179,NA,8704546,0,15.979355975889842
CHL,1960,12,3283.95690828934,NA,8153350,0.14717876700987936,15.913939443706822
CHL,1961,5,3385.0276224585,NA,8324802,0.060061488549517456,15.93474980976416
CHL,1962,4,3449.9456853155,NA,8497059,0.04707511151799699,15.955230661588734
CHL,1963,1,3578.53267614964,NA,8670144,0.011533833809449992,15.975395957615337
CHL,1964,1,3598.49781829219,NA,8842525,0.011308986969219765,15.995083027312512
CHL,1965,4,3564.00785150152,NA,9012938,0.04438064480195027,16.014171658562262
CHL,1966,4,3891.59114446037,NA,9181722,0.043564812787840884,16.03272532670477
CHL,1967,5,3960.18834909194,NA,9348939,0.053482004749415946,16.05077341889016
CHL,1968,9,4030.96114371125,NA,9514716,0.09459031672621653,16.0683502106579
CHL,1969,9,4118.04149480322,NA,9680282,0.09297249811524086,16.08560159105983
CHL,1970,3,4123.05540025323,NA,9845344,0.030471256260827456,16.10250921103964
CHL,1971,7,4437.47922334643,NA,10009701,0.06993215881273576,16.11906528071541
CHL,1972,7,4321.00174943087,NA,10174678,0.06879824599854659,16.135412642600535
CHL,1973,7,4037.93429904585,NA,10340362,0.06769588917680058,16.151565436102914
CHL,1974,5,4069.0160438963,NA,10505817,0.04759268127362203,16.167439661726405
CHL,1975,3,3488.58393946963,NA,10671559,0.028112106206787592,16.183092723195262
CHL,1976,4,3566.57617816564,NA,10838251,0.036906323723264946,16.198592194094502
CHL,1977,6,3879.2253344676,NA,11005519,0.054518101327161395,16.213907432212327
CHL,1978,7,4115.45394097781,NA,11172695,0.0626527440335568,16.228983413206464
CHL,1979,4,4396.16222456629,NA,11339779,0.03527405604641854,16.243827367537822
CHL,1980,16,4677.64913619297,NA,11508550,0.13902707117751584,16.2586007953513
CHL,1981,7,4910.27900736764,NA,11678717,0.05993809080226878,16.27327868344044
CHL,1982,6,4306.21101794344,NA,11850214,0.05063199702553895,16.287856484454082
CHL,1983,2,4030.31766110852,NA,12026138,0.01663044279052843,16.302593005653016
CHL,1984,0,4133.29624941347,NA,12207733,0,16.31758016136288
CHL,1985,0,4233.99334606711,NA,12395274,0,16.33282582889488
CHL,1986,1,4393.05579859741,NA,12588914,0.007943496952954003,16.34832714336435
CHL,1987,6,4603.28349127781,NA,12790150,0.04691109955708104,16.364185901398685
CHL,1988,0,4861.84957039887,NA,12999424,0,16.38041560675189
CHL,1989,0,5257.12592819726,NA,13215005,0,16.396863484378382
CHL,1990,0,5342.5564679352,NA,13437176,0,16.41353575193356
CHL,1991,0,5664.52754709787,NA,13662491,0,16.430164752729294
CHL,1992,0,6196.34617389265,NA,13884577,0,16.446289213728914
CHL,1993,0,6502.65364930101,NA,14102276,0,16.46184676076156
CHL,1994,0,6727.66815117552,NA,14316256,0,16.47690623279814
CHL,1995,0,7222.16380205915,NA,14527381,0,16.491545771536636
CHL,1996,0,7605.2895299082,NA,14734046,0,16.5056714282507
CHL,1997,0,8058.94228775841,NA,14932434,0,16.519046183689326
CHL,1998,0,8287.45061072052,NA,15127799,0,16.532044602611325
CHL,1999,0,8161.45168851645,NA,15319313,0,16.54462487792919
CHL,2000,0,8465.35303239198,NA,15503635,0,16.556585070523898
CHL,2001,0,8632.01482418618,NA,15683849,0,16.568142014702005
CHL,2002,0,8810.69052729594,NA,15857925,0,16.579179933329215
CHL,2003,0,9130.7842622047,NA,16024752,0,16.589645084832224
CHL,2004,0,9642.3747864668,NA,16187322,0,16.599738901224576
CHL,2005,0,10104.4208387154,NA,16348778,0,16.609663712453198
CHL,2006,0,10611.6144011853,NA,16509195,0,16.6194280563793
CHL,2007,0,11051.3450718649,NA,16671581,0,16.629216091261643
CHL,2008,0,11356.0922102588,NA,16838988,0,16.6392074699608
CHL,2009,0,11116.4093443974,NA,17009731,0,16.649296150020074
CHL,2010,0,11649.2897086343,NA,17181464,0,16.659341686256464
CHL,2011,0,12252.8441071997,NA,17351816,0,16.669207727467665
CHL,2012,0,12882.8344179443,NA,17519119,0,16.67880335682004
CHL,2013,0,13182.7329616958,NA,17687006,0,16.688340803649076
CHL,2014,0,13285.9540361176,NA,17864195,0,16.698308988250883
CHL,2015,0,13433.9202985339,NA,18047625,0,16.708524655138525
CHL,2016,0,13505.0977104931,NA,18267221,0,16.72061880950501
CHL,2017,0,13473.3458532575,NA,18558868,0,16.73645829208297
CHL,2018,0,13763.0068840877,NA,18893191,0,16.754312150568744
CHL,2019,0,13630.5935431699,NA,19197744,0,16.770303330094343
CHL,2020,0,12679.0240036611,NA,19370624,0,16.779268249629396
CHL,2021,0,14053.8743826368,NA,19456334,0,16.78368323054147
COL,1960,5,1961.2291441726,NA,15606209,0.03203853030547008,16.563179405854186
COL,1961,13,1998.42316206119,NA,16095203,0.08076940688477181,16.59403183524812
COL,1962,9,2042.63527704771,NA,16599029,0.05422003901553519,16.62485475764003
COL,1963,3,2046.30756363644,NA,17113823,0.017529689304371092,16.65539705749693
COL,1964,6,2108.00878137941,NA,17637411,0.034018598307880905,16.685532829063856
COL,1965,13,2119.99498736563,NA,18169050,0.07155024616036612,16.715230155020908
COL,1966,5,2167.35670771429,NA,18702688,0.026734125062664787,16.744177814810243
COL,1967,6,2194.44365471957,NA,19235618,0.03119213533976397,16.772274222584045
COL,1968,6,2262.17424281179,NA,19766796,0.030353932928735644,16.799514118280126
COL,1969,12,2338.10714398443,NA,20291942,0.05913677458766637,16.825734419395364
COL,1972,14,2634.72068551099,NA,21819563,0.0641626049064319,16.89831751067094
COL,1974,23,2841.38134772396,NA,22833469,0.10072932851333279,16.943737956152532
COL,1975,21,2843.73101842111,NA,23344644,0.08995639428041824,16.965878136752803
COL,1976,26,2914.01196628327,NA,23858810,0.10897442076951867,16.987664099123727
COL,1977,29,2968.66258052749,NA,24393494,0.11888415821038183,17.00982701536458
COL,1984,65,3260.28459182748,NA,28642690,0.22693399258240063,17.170408820227088
COL,1985,85,3289.71209715409,NA,29268470,0.29041490723635366,17.19202138535104
COL,1986,65,3410.15965281641,NA,29879112,0.21754327906398288,17.212670198911773
COL,1987,51,3520.16261987219,NA,30499467,0.16721603692287476,17.233219766015107
COL,1988,81,3588.96963573165,NA,31130524,0.2601947850283535,17.253699374913452
COL,1989,68,3636.07569199887,NA,31776279,0.21399610697023397,17.27423062599997
COL,1990,56,3714.1849928328,NA,32440069,0.17262602000014243,17.294904914212925
COL,1991,58,3713.17727535576,NA,33098372,0.1752352049218614,17.314994654847673
COL,1992,68,3787.5942918216,NA,33760571,0.2014183942564242,17.334804141056107
COL,1993,94,3912.6590835796,NA,34441473,0.2729267705826635,17.354772006644037
COL,1994,102,4059.32146113882,NA,35127410,0.2903715360739662,17.374492295364124
COL,1995,98,4189.72770913999,NA,35804662,0.2737073736375447,17.393588666356276
COL,1996,78,4198.69126252708,NA,36462745,0.21391697196686646,17.41180161236763
COL,1997,130,4265.6935185646,NA,37121149,0.35020467712354486,17.42969741906701
COL,1998,234,4213.82800470051,NA,37792165,0.6191759588263863,17.447612363973082
COL,1999,78,3967.11339937681,NA,38454863,0.2028352044837606,17.464995721861303
COL,2000,51,4016.80951748167,NA,39089934,0.13046837070638184,17.481375549356354
COL,2001,62,4020.50789754842,NA,39709262,0.15613485841162195,17.497095018195374
COL,2002,48,4058.28493578738,NA,40324680,0.11903380262410018,17.51247424642019
COL,2003,32,4154.17528523618,NA,40937429,0.07816807450218723,17.527555337007097
COL,2004,47,4311.91591255233,NA,41543171,0.11313532132633784,17.54224370956042
COL,2005,40,4457.27537460443,NA,42128977,0.09494652576064214,17.55624635167605
COL,2006,43,4694.03442939175,NA,42691084,0.1007236077678421,17.569500650775314
COL,2007,14,4947.25260813108,NA,43235374,0.032380892553398516,17.582169560738237
COL,2008,36,5048.57187245249,NA,43758808,0.08226915139004701,17.59420347621888
COL,2009,43,5046.97121757727,NA,44271541,0.09712785918159027,17.60585261322832
COL,2010,46,5214.24547620131,NA,44777319,0.10273058107833566,17.617212296864682
COL,2011,24,5517.1011086899,NA,45259614,0.05302740761333051,17.62792566963131
COL,2012,32,5675.75617978305,NA,45715810,0.0699976660153238,17.637954747896842
COL,2013,35,5910.80592301166,NA,46151584,0.07583705035996165,17.647441841184357
COL,2014,26,6121.83982019825,NA,46565429,0.05583541386465053,17.65636895682362
COL,2015,25,6248.51490534512,NA,46969940,0.053225531052413524,17.66501838059125
COL,2016,25,6316.07067782542,NA,47437512,0.05270090893468444,17.67492386608452
COL,2017,3,6309.67745292518,NA,48131078,0.006232979032798724,17.689438638701436
COL,2018,0,6353.5464285392,NA,49024465,0,17.707830017187547
COL,2019,0,6439.96359812647,NA,49907985,0,17.725691567959988
COL,2020,0,5891.9552321540305,NA,50629997,0,17.740054784692685
COL,2021,0,6457.16921807086,NA,51188173,0,17.751019067232278
CPV,1980,0,581.755065828323,NA,323301,0,12.686339056811123
CPV,2011,0,3309.20121643898,NA,511447,0,13.14499924219193
CRI,1961,1,3542.67400372626,NA,1377920,0.07257315373896887,14.13608567371808
CRI,1962,1,3600.83309317157,NA,1429445,0.0699572211592611,14.172796815013067
CRI,1963,1,3713.74115873913,NA,1481604,0.0674944182116139,14.208635842654425
CRI,1964,2,3718.23603135768,NA,1533960,0.13038149625805107,14.243363184950068
CRI,1965,1,3890.27312321249,NA,1586208,0.06304343440456738,14.276856820118827
CRI,1966,0,4029.53384187593,NA,1638116,0,14.309057358958489
CRI,1967,0,4127.67381607427,NA,1689523,0,14.339956798538935
CRI,1968,1,4348.20735762629,NA,1739731,0.05748015066697093,14.369241061538107
CRI,1969,1,4459.98825012418,NA,1789276,0.05588852697962751,14.397321626723436
CRI,1970,2,4665.11649140095,NA,1838949,0.10875777414164288,14.424704770738611
CRI,1971,0,4850.53963683087,NA,1888539,0,14.451314072231977
CRI,1972,0,5112.64690734747,NA,1938248,0,14.477295030222038
CRI,1973,0,5368.03692354767,NA,1988343,0,14.502812186527436
CRI,1974,0,5523.18884522477,NA,2039643,0,14.528285350506112
CRI,1975,0,5496.15761723616,NA,2092719,0,14.553974735367552
CRI,1976,0,5650.75233986768,NA,2147774,0,14.579942514922795
CRI,1977,0,5994.14245381341,NA,2205025,0,14.606249404667292
CRI,1978,1,6202.51126996517,NA,2264510,0.04415966368000141,14.632868957954525
CRI,1979,2,6335.45848048448,NA,2326490,0.08596641292247119,14.659871251955432
CRI,1980,3,6211.82989065167,NA,2390633,0.12548977613878834,14.687068742396667
CRI,1981,0,5908.2172237219,NA,2456637,0,14.714303899440777
CRI,1982,0,5329.87185376021,NA,2524806,0,14.741674786056723
CRI,1983,1,5333.85210197832,NA,2595153,0.03853337356217533,14.769156032381654
CRI,1984,0,5605.37574945896,NA,2667595,0,14.796687875394552
CRI,1985,0,5492.83542968165,NA,2741894,0,14.824159480443228
CRI,1986,0,5641.94390936699,NA,2817216,0,14.851259721235248
CRI,1987,1,5756.51906802572,NA,2892699,0.034569791049811956,14.877700534300565
CRI,1988,1,5802.828914637,NA,2968103,0.033691553157016454,14.903433586171298
CRI,1989,2,5979.07410559836,NA,3043827,0.06570675665864059,14.928626163234327
CRI,1990,3,6037.05111668102,NA,3121706,0.09610129845667721,14.953890205219617
CRI,1991,6,6018.68283701715,NA,3202176,0.18737258664108405,14.979341136674712
CRI,1992,13,6408.20531541453,NA,3284258,0.39582761159446056,15.004651309196946
CRI,1993,6,6693.49083166149,NA,3367434,0.1781772114910047,15.02966158796546
CRI,1994,2,6826.32273425801,NA,3451122,0.057952167440038345,15.054209953527135
CRI,1995,1,6940.83702069434,NA,3535176,0.028287134784802794,15.078273643909364
CRI,1996,5,6871.60941046409,NA,3619013,0.13815921633881945,15.101711894691956
CRI,1997,8,7085.98834302225,NA,3701711,0.21611627704053613,15.12430570315796
CRI,1998,4,7430.1724106288,NA,3782838,0.10574071636163114,15.145985079542003
CRI,1999,2,7584.42136977783,NA,3862101,0.05178528474527207,15.166721893881352
CRI,2000,12,7726.51985682031,NA,3937739,0.3047434073208001,15.18611725868665
CRI,2001,26,7854.2339580182,NA,4008947,0.6485493572252266,15.204039171282828
CRI,2002,13,7989.55926102157,NA,4075705,0.3189632223136856,15.220554295828235
CRI,2003,10,8207.45746763047,NA,4138784,0.24161686137764135,15.235912582850624
CRI,2004,1,8445.52914945791,NA,4200078,0.023809081640864763,15.25061365450972
CRI,2005,4,8655.33965418585,NA,4261240,0.09386939013057233,15.26507075570225
CRI,2006,4,9160.29437453236,NA,4321340,0.09256388064813229,15.279076097308
CRI,2007,1,9779.51149389818,NA,4380248,0.022829757584502064,15.292615901754287
CRI,2008,1,10104.9092039691,NA,4440056,0.022522238458253678,15.306177546941482
CRI,2009,0,9883.67567046297,NA,4499791,0,15.319541509217528
CRI,2010,0,10285.0856660419,NA,4555962,0,15.331947262864734
CRI,2011,0,10612.4694861141,NA,4609833,0,15.343702188720139
CRI,2012,0,11001.5192856576,NA,4663934,0,15.355369855968943
CRI,2013,0,11151.1437869768,NA,4716147,0,15.36650271063707
CRI,2014,0,11422.6735793176,NA,4767119,0,15.377252697164666
CRI,2015,1,11714.7105980732,NA,4818038,0.020755336508346343,15.38787734921593
CRI,2016,0,12084.4351325634,NA,4866998,0,15.397987877884749
CRI,2017,0,12468.5654531709,NA,4913177,0,15.407431337369328
CRI,2018,0,12679.5253643016,NA,4957818,0,15.416476282553363
CRI,2019,1,12877.650101079,NA,4999553,0.02000178815986149,15.424859066401956
CRI,2020,0,12242.2098908533,NA,5034320,0,15.431789020396428
CUB,1964,7,NA,NA,7866020,0.088990366157218,15.878062774559014
CUB,1968,2,NA,NA,8509522,0.02350308278185308,15.956696329759316
CUB,1969,1,NA,NA,8666640,0.01153849704152936,15.974991730389835
CUB,1970,0,2620.08770849073,NA,8824382,0,15.993029130002924
CUB,1971,1,2795.975227427,NA,8979085,0.011136992243641753,16.01040854199116
CUB,1972,1,2884.41117375584,NA,9123891,0.01096023615363226,16.02640691580037
CUB,1973,3,2941.1069301794,NA,9255328,0.03241376210545969,16.040709943664282
CUB,1974,13,2932.40455689131,NA,9374183,0.138678752057646,16.053469979356592
CUB,1975,10,3174.5497646957,NA,9479726,0.10548828099039993,16.06466597085992
CUB,1976,4,3314.86184023098,NA,9571242,0.04179185940549826,16.074273535572633
CUB,1977,1,3574.73735429822,NA,9648440,0.010364369784130906,16.082306802216014
CUB,1992,0,3861.87437370304,NA,10785801,0,16.19374110486672
CUB,1993,2,3270.55047645542,NA,10841031,0.01844842985874683,16.198848660154145
CUB,1994,3,3280.38453264476,NA,10886021,0.027558278640101835,16.202990047057646
CUB,1995,2,3348.88763214863,NA,10925362,0.018306029585106652,16.20659743340842
CUB,1996,1,3599.32498555978,NA,10962010,0.00912241459367397,16.209946216830073
CUB,1997,2,3687.42530352589,NA,10997934,0.018185233699347533,16.213217994940784
CUB,1998,0,3680.98418008951,NA,11034712,0,16.216556498555775
CUB,1999,0,3895.54643322661,NA,11072230,0,16.219950729745218
CUB,2000,1,4112.26168350671,NA,11109109,0.009001622002268589,16.22327596037998
CUB,2001,1,4229.90309433356,NA,11144132,0.008973332333105889,16.22642363931061
CUB,2002,1,4277.39565642359,NA,11177418,0.008946610031046525,16.22940605089696
CUB,2003,0,4426.96599591833,NA,11209383,0,16.232261753390848
CUB,2004,0,4670.18802138025,NA,11238756,0,16.234878720148178
CUB,2005,2,5182.35283601732,NA,11262554,0.017757961471261314,16.236993975559823
CUB,2006,0,5799.41163668615,NA,11278550,0,16.23841324967214
CUB,2007,0,6215.76603727772,NA,11287272,0,16.23918627716782
CUB,2008,2,6469.08507847668,NA,11291762,0.017712027582586314,16.239583991264816
CUB,2009,0,6561.2530509300605,NA,11294719,0,16.239845829310052
CUB,2010,0,6716.49048497058,NA,11297409,0,16.240083965355733
CUB,2011,0,6902.16397571139,NA,11301571,0,16.240452300567945
CUB,2012,3,7109.24834185635,NA,11303175,0.02654121518953745,16.24059421766825
CUB,2013,2,7307.82004410741,NA,11298167,0.017701986525778916,16.240151058135336
CUB,2014,0,7392.48324633027,NA,11285775,0,16.239053641108345
CUB,2015,0,7727.91997207998,NA,11275065,0,16.238104208303138
CUB,2016,1,7774.0698462623,NA,11265612,0.008876570576014866,16.237265457936044
CUB,2017,2,7927.27769340823,NA,11247829,0.017781209156006905,16.235685690214318
CUB,2018,0,8120.43123558256,NA,11227118,0,16.233842659762452
CUB,2019,3,8124.75282059108,NA,11202846,0.02677890957351373,16.231678411128428
CUB,2020,0,7252.31672155863,NA,11176354,0,16.229310854435187
CUB,2021,2,7379.01400369289,NA,11122168,0.01798210564702853,16.224450791812473
CYP,1999,0,21349.654296875,NA,931234,0,13.744265867320253
CYP,2000,1,22383.865234375,NA,947667,0.1055222984444958,13.761758453706085
CYP,2004,3,24799.546875,NA,1017875,0.29473167137418643,13.833227678769433
CYP,2005,0,25631.265625,NA,1036151,0,13.851023444076397
CYP,2006,0,26395.41015625,NA,1054418,0,13.86849951390485
CYP,2007,0,27156.68359375,NA,1072714,0,13.885702443679621
CYP,2008,0,27449.04296875,NA,1091026,0,13.902629095878634
CYP,2009,0,26183.4609375,NA,1109371,0,13.919303746005614
CYP,2010,0,26090.048828125,NA,1127816,0,13.935793577167159
CYP,2011,0,25538.78125,NA,1146493,0,13.952218275722862
CYP,2012,0,24285.49609375,NA,1165397,0,13.968572359464355
CYP,2013,0,22738.490234375,NA,1183895,0,13.984320408061135
CYP,2014,0,22581.828125,NA,1201801,0,13.999331822966823
CYP,2015,0,23487.228515625,NA,1219502,0,14.013953136653168
CYP,2016,0,24916.6328125,NA,1237112,0,14.028290188908962
CYP,2017,0,26105.5859375,NA,1254275,0,14.042068274378272
CYP,2018,0,27406.4765625,NA,1270737,0,14.055107605077792
CYP,2019,0,28625.779296875,NA,1286671,0,14.06756882064288
CYP,2020,0,27391.58984375,NA,1302247,0,14.079601791899659
CYP,2021,0,30227.91796875,NA,1317309,0,14.091101577351264
CZE,1986,0,NA,NA,10342227,0,16.15174578103024
CZE,1987,0,NA,NA,10347318,0,16.152237913660777
CZE,1988,0,NA,NA,10355276,0,16.153006706247055
CZE,1989,0,NA,NA,10361068,0,16.153565878285413
CZE,1990,0,11900.5844578811,NA,10333355,0,16.150887570553305
CZE,1991,0,10543.6195998133,NA,10308578,0,16.148486922135408
CZE,1992,0,10479.4918683842,NA,10319123,0,16.14950933378648
CZE,1993,0,10475.0849143439,NA,10329855,0,16.150548804211244
CZE,1994,0,10775.9443888685,NA,10333587,0,16.1509100218671
CZE,1995,0,11453.380017709,NA,10327253,0,16.150296881239864
CZE,1996,0,11944.7171470429,NA,10315241,0,16.149133068247515
CZE,1997,0,11886.3480918471,NA,10304131,0,16.148055440754774
CZE,1998,0,11850.8396211152,NA,10294373,0,16.1471079932382
CZE,1999,0,12026.4688074555,NA,10283860,0,16.146086233895247
CZE,2000,0,12543.9364338645,NA,10255063,0,16.14328209281446
CZE,2001,0,12958.4667624815,NA,10216605,0,16.1395248957711
CZE,2002,0,13179.9878099111,NA,10196916,0,16.137595879595455
CZE,2003,0,13618.9349637214,NA,10193998,0,16.137309673688264
CZE,2004,0,14259.6334294387,NA,10197101,0,16.13761402217129
CZE,2005,0,15147.7214429473,NA,10211216,0,16.13899728197176
CZE,2006,0,16107.3042504372,NA,10238905,0,16.14170523826408
CZE,2007,0,16892.5428566711,NA,10298828,0,16.147540660317933
CZE,2008,0,17190.6470317686,NA,10384603,0,16.155834786347864
CZE,2009,0,16272.8084749422,NA,10443936,0,16.161532080862045
CZE,2010,0,16665.9317833287,NA,10474410,0,16.16444569760385
CZE,2011,0,16926.2846655313,NA,10496088,0,16.166513174277203
CZE,2012,0,16772.3539228258,NA,10510785,0,16.167912430834612
CZE,2013,0,16759.7808654377,NA,10514272,0,16.168244130295115
CZE,2014,0,17118.0425569684,NA,10525347,0,16.16929690611039
CZE,2015,0,17931.5987670768,NA,10546059,0,16.171262793595115
CZE,2016,0,18359.0978117405,NA,10566332,0,16.173183277753544
CZE,2017,0,19257.6930673781,NA,10594438,0,16.175839704389034
CZE,2018,0,19736.629527594,NA,10629928,0,16.17918397701203
CZE,2019,0,20360.0599218778,NA,10671870,0,16.18312186565405
CZE,2020,0,19233.1469565497,NA,10697858,0,16.18555409247617
CZE,2021,0,20373.8783032185,NA,10505772,0,16.167435378375917
DEU,1990,0,29747.6909405244,NA,79433029,0,18.190424822088445
DEU,1991,0,31040.2935628737,NA,80013896,0,18.19771087755406
DEU,1992,0,31425.647608288,NA,80624598,0,18.205314347021268
DEU,1993,0,30915.8728851988,NA,81156363,0,18.211888259202144
DEU,1994,0,31609.1102861092,NA,81438348,0,18.21535682568845
DEU,1995,0,31990.7949869618,NA,81678051,0,18.218295870125615
DEU,1996,0,32229.4778702849,NA,81914831,0,18.22119061912017
DEU,1997,0,32779.2802468879,NA,82034771,0,18.222653751935788
DEU,1998,0,33461.3192202157,NA,82047195,0,18.22280518844434
DEU,1999,0,34152.0032256224,NA,82100243,0,18.223451534223393
DEU,2000,0,35087.0891559515,NA,82211508,0,18.224805850227323
DEU,2001,0,35601.3628351653,NA,82349925,0,18.226488103840698
DEU,2002,0,35460.4121336422,NA,82488495,0,18.228169387034765
DEU,2003,0,35252.9745134977,NA,82534176,0,18.22872302007064
DEU,2004,0,35670.4870276152,NA,82516260,0,18.228505922794138
DEU,2005,0,36006.8578105923,NA,82469422,0,18.227938140175787
DEU,2006,0,37437.3918783337,NA,82376451,0,18.22681016519934
DEU,2007,0,38570.9146408152,NA,82266372,0,18.22547297947333
DEU,2008,0,38996.143407627,NA,82110097,0,18.223571551026374
DEU,2009,0,36927.1920287013,NA,81902307,0,18.22103771692474
DEU,2010,0,38517.4397860109,NA,81776930,0,18.219505732455367
DEU,2011,0,40712.6577363042,NA,80274983,0,18.200968586167797
DEU,2012,0,40829.034893805,NA,80425823,0,18.20284586417347
DEU,2013,0,40875.0262803178,NA,80645605,0,18.205574866320283
DEU,2014,0,41588.0763875592,NA,80982500,0,18.209743639911967
DEU,2015,0,41911.0109851054,NA,81686611,0,18.21840066635147
DEU,2016,0,42528.0637107828,NA,82348669,0,18.22647285173721
DEU,2017,0,43520.1864212996,NA,82657002,0,18.230210097336165
DEU,2018,0,43874.0130936092,NA,82905782,0,18.233215364356088
DEU,2019,0,44207.6320519514,NA,83092962,0,18.235470563098215
DEU,2020,0,42362.6472136853,NA,83160871,0,18.23628749468471
DMA,1961,0,NA,NA,60209,0,11.005577121783782
DMA,1962,1,NA,NA,60948,1.6407429283979786,11.017776320589245
DMA,1967,0,NA,NA,65585,0,11.091102290249246
DMA,1968,0,NA,NA,66732,0,11.108439876975565
DMA,1969,0,NA,NA,67934,0,11.126291924597188
DMA,1970,0,NA,NA,68908,0,11.14052756056626
DMA,1971,0,NA,NA,69532,0,11.149542357241431
DMA,1972,0,NA,NA,70060,0,11.157107296751478
DMA,1973,0,NA,NA,70585,0,11.1645729363183
DMA,1974,0,NA,NA,71091,0,11.171716025500638
DMA,1975,0,NA,NA,71570,0,11.178431270732643
DMA,1976,0,NA,NA,72017,0,11.184657481239462
DMA,1977,0,2920.80243251172,NA,72406,0,11.190044447868214
DMA,1978,2,3214.41336409998,NA,72724,2.7501237555690006,11.194426732839164
DMA,1979,0,2615.81730042263,NA,72959,0,11.197652918513931
DMA,1980,0,2960.86465410872,NA,73083,0,11.199351060552498
DMA,1981,0,3285.86768556928,NA,72986,0,11.198022920916317
DMA,1982,0,3435.52506711189,NA,72688,0,11.193931587999185
DMA,1983,0,3539.07441592244,NA,72365,0,11.189478036071705
DMA,1984,1,3703.41050867178,NA,72056,1.3878094815143778,11.185198873463579
DMA,1985,1,3772.36771911248,NA,71744,1.3938447814451382,11.180859506431831
DMA,1986,0,4058.32027984626,NA,71406,0,11.176137178410494
DMA,1987,0,4337.56669245705,NA,71023,0,11.170759047227005
DMA,1988,0,4704.10484882737,NA,70608,0,11.164898731509329
DMA,1989,1,4725.56527170019,NA,70153,1.425455789488689,11.158433850118683
DMA,1990,3,5019.22928541831,NA,69627,4.3086733594726185,11.150907702131205
DMA,1991,0,5111.17472955732,NA,69296,0,11.146142463454408
DMA,1992,1,5212.72047871724,NA,69325,1.4424810674359898,11.14656087048398
DMA,1993,0,5317.10554430161,NA,69433,0,11.148117537801307
DMA,1994,1,5315.57046066221,NA,69477,1.43932524432546,11.14875104152993
DMA,1995,1,5477.30878812707,NA,69469,1.43949099598382,11.148635888880573
DMA,1996,0,5652.13588872614,NA,69410,0,11.14778622833363
DMA,1997,1,5784.92174395749,NA,69299,1.4430222658335619,11.14618575505945
DMA,1998,0,6018.45615395774,NA,69124,0,11.143657272173883
DMA,1999,1,6062.04155443161,NA,68870,1.4520110352838682,11.139975948538744
DMA,2000,1,6236.41530652291,NA,68511,1.4596196231262133,11.134749595299702
DMA,2001,1,6252.78620148137,NA,68288,1.464386129334583,11.131489334661426
DMA,2002,1,6068.93653642148,NA,68367,1.4626939897903959,11.132645531050882
DMA,2003,0,6439.05826661346,NA,68531,0,11.13504147662283
DMA,2004,0,6624.08831564742,NA,68649,0,11.136761844447634
DMA,2005,0,6659.28779703005,NA,68734,0,11.137999261170897
DMA,2006,0,6962.28124307129,NA,68806,0,11.13904622942125
DMA,2007,0,7400.18344311927,NA,68847,0,11.139641930222721
DMA,2008,0,7926.34888778889,NA,68854,0,11.139743599782216
DMA,2009,0,7832.50550012373,NA,68864,0,11.139888824081401
DMA,2010,0,7885.76218710203,NA,68859,0,11.139816214568071
DMA,2011,0,7846.02849210952,NA,69053,0,11.142629604671352
DMA,2012,0,7755.63860249569,NA,69118,0,11.143570467874122
DMA,2013,0,7612.33600928235,NA,69715,0,11.152170781629122
DMA,2014,0,7899.649940693,NA,70373,0,11.16156494585521
DMA,2015,0,7679.83293618857,NA,70410,0,11.16209057751318
DMA,2016,0,7983.23571599345,NA,69606,0,11.150606049503462
DMA,2017,0,7575.63365328777,NA,68496,0,11.134530628384727
DMA,2018,0,7881.43631947783,NA,68174,0,11.129818539472732
DMA,2019,0,8351.12522914571,NA,67880,0,11.125496719348163
DMA,2020,0,6996.13658633828,NA,67573,0,11.120963773962298
DNK,1960,0,17520.746481577,NA,4579603,0,15.337122871110626
DNK,1961,0,18508.6964443178,NA,4611687,0,15.34410429163267
DNK,1962,0,19405.8956885655,NA,4647727,0,15.351888840849162
DNK,1963,0,19376.2803404013,NA,4684483,0,15.359766115377575
DNK,1964,0,21003.9109980765,NA,4722072,0,15.367758244287716
DNK,1965,0,21790.2312357714,NA,4759012,0,15.375550641638206
DNK,1966,0,22208.4289214487,NA,4797381,0,15.383580701970631
